country_code,year,metric_code,group,standard,score_wrt_immediate_duty,score_wrt_global_best,average_immediate_duty_wrt_global_best,,,
CAF,2017,Health,All,Core,67.0485,43.3848,61.0432,,,
CAF,2017,Housing,All,Core,63.7103,10.8522,18.1414,,,
CAF,2017,QoL,All,Core,68.3262,32.2108,44.4753,,,
CAF,2017,Work,All,Core,55.3737,17.1000,30.8811,,,
CAF,2017,Education,Female,Core,49.9368,34.3340,59.9665,,,
CAF,2017,Food,Female,Core,100.0000,55.0907,52.3442,,,
CAF,2017,Education,Male,Core,69.1693,44.6504,59.9665,,,
CAF,2017,Food,Male,Core,87.3950,45.7462,52.3442,,,
CAF,2018,Education,All,Core,59.5769,39.5077,59.9665,,,
CAF,2018,Food,All,HiY,65.0411,8.6517,13.3019,,,
CAF,2018,Food,All,Core,87.2174,50.9066,58.3674,,,
CAF,2018,Health,All,Core,64.7246,42.3686,61.5821,,,
CAF,2018,Housing,All,Core,55.1524,10.6165,20.2276,,,
CAF,2018,QoL,All,Core,64.4090,32.0999,46.2049,,,
CAF,2018,Work,All,Core,55.3737,17.1000,30.8811,,,
CAF,2018,Education,Female,Core,49.9368,34.3340,59.9665,,,
CAF,2018,Food,Female,Core,96.7755,56.4854,58.3674,,,
CAF,2018,Education,Male,Core,69.1693,44.6504,59.9665,,,
CAF,2018,Food,Male,Core,77.8983,45.4672,58.3674,,,
CAF,2019,Education,All,Core,59.5769,39.5077,59.9665,,,
CAF,2019,Food,All,HiY,60.0578,8.6517,14.4056,,,
CAF,2019,Food,All,Core,79.9835,47.1409,58.9383,,,
CAF,2019,Health,All,Core,72.0748,44.1574,57.2983,,,
CAF,2019,Housing,All,Core,50.6116,10.3828,21.4213,,,
CAF,2019,Education,Female,Core,49.9368,34.3340,59.9665,,,
CAF,2019,Food,Female,HiY,100.0000,10.0000,0.0738,,,
CAF,2019,Food,Female,Core,86.6093,51.0460,58.9383,,,
CAF,2019,Education,Male,Core,69.1693,44.6504,59.9665,,,
CAF,2019,Food,Male,HiY,100.0000,11.5556,0.0738,,,
CAF,2019,Food,Male,Core,73.3576,43.2357,58.9383,,,
CAN,2007,Health,All,HiY,91.0070,89.8875,99.3848,,,
CAN,2007,Health,All,Core,93.2934,91.8393,98.9284,,,
CAN,2007,Housing,All,Core,97.7888,97.7888,100.0000,,,
CAN,2007,PISA_Average,All,HiY,90.1847,84.4498,93.7906,,,
CAN,2007,Work,All,HiY,74.0978,71.6035,97.0679,,,
CAN,2007,Work,All,Core,99.5675,99.5675,100.0000,,,
CAN,2007,PISA_Average,Female,HiY,91.7534,86.1397,93.7906,,,
CAN,2007,PISA_Average,Male,HiY,89.6853,83.8302,93.7906,,,
CAN,2008,Health,All,HiY,91.0893,89.9684,99.3843,,,
CAN,2008,Health,All,Core,93.3733,91.9180,98.9280,,,
CAN,2008,Housing,All,Core,97.7686,97.7686,100.0000,,,
CAN,2008,PISA_Average,All,HiY,90.1847,84.4498,93.7906,,,
CAN,2008,Work,All,HiY,72.9271,70.5050,97.0653,,,
CAN,2008,Work,All,Core,99.5675,99.5675,100.0000,,,
CAN,2008,PISA_Average,Female,HiY,91.7534,86.1397,93.7906,,,
CAN,2008,PISA_Average,Male,HiY,89.6853,83.8302,93.7906,,,
CAN,2009,Health,All,HiY,91.2615,90.1153,99.3584,,,
CAN,2009,Housing,All,Core,97.7922,97.7922,100.0000,,,
CAN,2009,PISA_Average,All,HiY,89.0502,83.5022,93.8859,,,
CAN,2009,Work,All,HiY,71.2523,68.8487,96.9309,,,
CAN,2009,Work,All,Core,99.5675,99.5675,100.0000,,,
CAN,2009,PISA_Average,Female,HiY,91.4924,86.0270,93.8859,,,
CAN,2009,PISA_Average,Male,HiY,86.7500,81.1205,93.8859,,,
CAN,2010,Health,All,HiY,91.1636,90.0300,99.3707,,,
CAN,2010,Housing,All,Core,97.7490,97.7490,100.0000,,,
CAN,2010,PISA_Average,All,HiY,89.0502,83.5022,93.8859,,,
CAN,2010,Work,All,HiY,69.4033,66.9793,96.9948,,,
CAN,2010,Work,All,Core,99.5724,99.5724,100.0000,,,
CAN,2010,PISA_Average,Female,HiY,91.4924,86.0270,93.8859,,,
CAN,2010,PISA_Average,Male,HiY,86.7500,81.1205,93.8859,,,
CAN,2011,Health,All,HiY,91.3431,90.2191,99.3839,,,
CAN,2011,Housing,All,Core,97.7019,97.7019,100.0000,,,
CAN,2011,PISA_Average,All,HiY,89.0502,83.5022,93.8859,,,
CAN,2011,Work,All,HiY,66.7173,64.4300,97.0633,,,
CAN,2011,Work,All,Core,99.5724,99.5724,100.0000,,,
CAN,2011,PISA_Average,Female,HiY,91.4924,86.0270,93.8859,,,
CAN,2011,PISA_Average,Male,HiY,86.7500,81.1205,93.8859,,,
CAN,2012,Education,All,HiY,87.9126,85.3900,97.0898,,,
CAN,2012,Education,All,Core,93.2606,93.2606,100.0000,,,
CAN,2012,Health,All,HiY,91.3579,90.2375,99.3880,,,
CAN,2012,Housing,All,Core,97.6678,97.6678,100.0000,,,
CAN,2012,PISA_Average,All,HiY,86.6929,81.6477,94.1796,,,
CAN,2012,Work,All,HiY,66.6938,64.4446,97.0843,,,
CAN,2012,Work,All,Core,99.5664,99.5664,100.0000,,,
CAN,2012,Education,Female,HiY,88.7023,86.2123,97.0898,,,
CAN,2012,PISA_Average,Female,HiY,88.5612,83.5811,94.1796,,,
CAN,2012,Education,Male,HiY,86.7579,84.2025,97.0898,,,
CAN,2012,PISA_Average,Male,HiY,84.1084,78.9977,94.1796,,,
CAN,2013,Education,All,HiY,87.4151,84.8925,97.0898,,,
CAN,2013,Education,All,Core,92.7091,92.7091,100.0000,,,
CAN,2013,Health,All,HiY,91.0297,89.9210,99.3955,,,
CAN,2013,Housing,All,Core,97.6266,97.6266,100.0000,,,
CAN,2013,PISA_Average,All,HiY,86.6929,81.6477,94.1796,,,
CAN,2013,Work,All,HiY,65.7019,63.5221,97.1235,,,
CAN,2013,Work,All,Core,98.9112,98.9112,100.0000,,,
CAN,2013,Education,Female,HiY,88.2815,85.7914,97.0898,,,
CAN,2013,PISA_Average,Female,HiY,88.5612,83.5811,94.1796,,,
CAN,2013,Education,Male,HiY,86.1871,83.6318,97.0898,,,
CAN,2013,PISA_Average,Male,HiY,84.1084,78.9977,94.1796,,,
CAN,2014,Education,All,HiY,87.0150,84.4924,97.0898,,,
CAN,2014,Education,All,Core,92.1984,92.1984,100.0000,,,
CAN,2014,Health,All,HiY,90.9063,89.8093,99.4065,,,
CAN,2014,Housing,All,Core,97.5780,97.5780,100.0000,,,
CAN,2014,PISA_Average,All,HiY,86.6929,81.6477,94.1796,,,
CAN,2014,Work,All,HiY,67.6479,65.3704,97.1798,,,
CAN,2014,Work,All,Core,98.9013,98.9013,100.0000,,,
CAN,2014,Education,Female,HiY,87.7667,85.2767,97.0898,,,
CAN,2014,PISA_Average,Female,HiY,88.5612,83.5811,94.1796,,,
CAN,2014,Education,Male,HiY,85.8954,83.3400,97.0898,,,
CAN,2014,PISA_Average,Male,HiY,84.1084,78.9977,94.1796,,,
CAN,2015,Education,All,HiY,87.9406,85.5048,97.1789,,,
CAN,2015,Education,All,Core,93.6800,93.6800,100.0000,,,
CAN,2015,Food,All,HiY,94.7341,92.5939,98.2977,,,
CAN,2015,Health,All,HiY,90.9691,89.8709,99.4060,,,
CAN,2015,Housing,All,Core,97.5520,97.5520,100.0000,,,
CAN,2015,PISA_Average,All,HiY,86.5302,81.6584,94.3577,,,
CAN,2015,Work,All,HiY,65.5921,63.4872,97.1771,,,
CAN,2015,Work,All,Core,98.9018,98.9018,100.0000,,,
CAN,2015,Education,Female,HiY,88.6973,86.2827,97.1789,,,
CAN,2015,Food,Female,HiY,89.1182,86.8633,98.0126,,,
CAN,2015,PISA_Average,Female,HiY,87.9037,83.0745,94.3577,,,
CAN,2015,Education,Male,HiY,87.2720,84.8148,97.1789,,,
CAN,2015,Food,Male,HiY,91.3830,89.0707,98.0126,,,
CAN,2015,PISA_Average,Male,HiY,85.3246,80.4102,94.3577,,,
CAN,2016,Education,All,HiY,92.7822,90.3463,97.1789,,,
CAN,2016,Education,All,Core,99.4095,99.4095,100.0000,,,
CAN,2016,Food,All,HiY,94.7405,92.5988,98.2953,,,
CAN,2016,Health,All,HiY,90.7074,89.6119,99.4051,,,
CAN,2016,Housing,All,Core,97.5266,97.5266,100.0000,,,
CAN,2016,PISA_Average,All,HiY,86.5302,81.6584,94.3577,,,
CAN,2016,Work,All,HiY,69.7259,67.3653,97.1729,,,
CAN,2016,Work,All,Core,98.9025,98.9025,100.0000,,,
CAN,2016,Education,Female,HiY,93.7340,91.3194,97.1789,,,
CAN,2016,Food,Female,HiY,87.7199,85.4988,98.0099,,,
CAN,2016,PISA_Average,Female,HiY,87.9037,83.0745,94.3577,,,
CAN,2016,Education,Male,HiY,91.9302,89.4730,97.1789,,,
CAN,2016,Food,Male,HiY,92.3859,90.0467,98.0099,,,
CAN,2016,PISA_Average,Male,HiY,85.3246,80.4102,94.3577,,,
CAN,2017,Education,All,HiY,93.1282,90.6923,97.1789,,,
CAN,2017,Education,All,Core,99.5744,99.5744,100.0000,,,
CAN,2017,Food,All,HiY,94.6552,92.5346,98.3257,,,
CAN,2017,Health,All,HiY,90.4149,89.3332,99.4157,,,
CAN,2017,Housing,All,Core,97.4774,97.4774,100.0000,,,
CAN,2017,PISA_Average,All,HiY,86.5302,81.6584,94.3577,,,
CAN,2017,Work,All,HiY,69.0270,66.7141,97.2273,,,
CAN,2017,Work,All,Core,98.8927,98.8927,100.0000,,,
CAN,2017,Education,Female,HiY,93.9519,91.5373,97.1789,,,
CAN,2017,Food,Female,HiY,85.7388,83.5874,98.0453,,,
CAN,2017,PISA_Average,Female,HiY,87.9037,83.0745,94.3577,,,
CAN,2017,Education,Male,HiY,92.3962,89.9389,97.1789,,,
CAN,2017,Food,Male,HiY,89.5635,87.3161,98.0453,,,
CAN,2017,PISA_Average,Male,HiY,85.3246,80.4102,94.3577,,,
CAN,2018,Education,All,HiY,90.4125,88.1748,97.2652,,,
CAN,2018,Education,All,Core,99.5744,99.5744,100.0000,,,
CAN,2018,Food,All,HiY,94.4398,92.3382,98.3477,,,
CAN,2018,Health,All,HiY,90.4103,89.3359,99.4234,,,
CAN,2018,Housing,All,Core,97.4336,97.4336,100.0000,,,
CAN,2018,PISA_Average,All,HiY,81.0987,76.6233,94.5304,,,
CAN,2018,Work,All,HiY,71.4753,69.1071,97.2668,,,
CAN,2018,Work,All,Core,98.8927,98.8927,100.0000,,,
CAN,2018,Education,Female,HiY,92.0850,89.8359,97.2652,,,
CAN,2018,Food,Female,HiY,86.4731,84.3177,98.0711,,,
CAN,2018,PISA_Average,Female,HiY,84.1699,79.6718,94.5304,,,
CAN,2018,Education,Male,HiY,89.0399,86.8135,97.2652,,,
CAN,2018,Food,Male,HiY,86.8994,84.7334,98.0711,,,
CAN,2018,PISA_Average,Male,HiY,78.6122,74.1592,94.5304,,,
CAN,2019,Education,All,HiY,90.4125,88.1748,97.2652,,,
CAN,2019,Education,All,Core,99.5744,99.5744,100.0000,,,
CAN,2019,Food,All,HiY,93.3532,91.2804,98.3551,,,
CAN,2019,Health,All,HiY,90.4307,89.3569,99.4241,,,
CAN,2019,Housing,All,Core,97.4005,97.4005,100.0000,,,
CAN,2019,PISA_Average,All,HiY,81.0987,76.6233,94.5304,,,
CAN,2019,Work,All,HiY,73.2231,70.8173,97.2799,,,
CAN,2019,Work,All,Core,98.8927,98.8927,100.0000,,,
CAN,2019,Education,Female,HiY,92.0850,89.8359,97.2652,,,
CAN,2019,Food,Female,HiY,85.8664,83.7309,98.0797,,,
CAN,2019,PISA_Average,Female,HiY,84.1699,79.6718,94.5304,,,
CAN,2019,Education,Male,HiY,89.0399,86.8135,97.2652,,,
CAN,2019,Food,Male,HiY,86.4351,84.2855,98.0797,,,
CAN,2019,PISA_Average,Male,HiY,78.6122,74.1592,94.5304,,,
CHE,2007,Education,All,HiY,76.8434,75.0689,97.9169,,,
CHE,2007,Education,All,Core,71.4540,71.4540,100.0000,,,
CHE,2007,Health,All,HiY,89.4690,88.5520,99.5701,,,
CHE,2007,Housing,All,Core,99.7793,99.7793,100.0000,,,
CHE,2007,PISA_Average,All,HiY,77.7620,74.2129,95.8337,,,
CHE,2007,Work,All,HiY,49.2858,47.4349,98.0021,,,
CHE,2007,Work,All,Core,99.7413,99.7413,100.0000,,,
CHE,2007,Education,Female,HiY,76.4221,74.7005,97.9169,,,
CHE,2007,Education,Female,Core,69.6742,69.6742,100.0000,,,
CHE,2007,PISA_Average,Female,HiY,80.0283,76.5850,95.8337,,,
CHE,2007,Education,Male,HiY,77.5056,75.6737,97.9169,,,
CHE,2007,Education,Male,Core,73.1752,73.1752,100.0000,,,
CHE,2007,PISA_Average,Male,HiY,76.0730,72.4092,95.8337,,,
CHE,2008,Education,All,HiY,76.5235,74.7490,97.9169,,,
CHE,2008,Education,All,Core,72.4002,72.4002,100.0000,,,
CHE,2008,Health,All,HiY,89.6804,88.7679,99.5762,,,
CHE,2008,Housing,All,Core,99.7777,99.7777,100.0000,,,
CHE,2008,PISA_Average,All,HiY,77.7620,74.2129,95.8337,,,
CHE,2008,Work,All,HiY,52.5236,50.6835,98.0325,,,
CHE,2008,Work,All,Core,99.7394,99.7394,100.0000,,,
CHE,2008,Education,Female,HiY,76.2215,74.4999,97.9169,,,
CHE,2008,Education,Female,Core,70.6840,70.6840,100.0000,,,
CHE,2008,PISA_Average,Female,HiY,80.0283,76.5850,95.8337,,,
CHE,2008,Education,Male,HiY,77.0686,75.2366,97.9169,,,
CHE,2008,Education,Male,Core,74.0575,74.0575,100.0000,,,
CHE,2008,PISA_Average,Male,HiY,76.0730,72.4092,95.8337,,,
CHE,2009,Education,All,HiY,76.8407,75.0162,97.9408,,,
CHE,2009,Education,All,Core,72.4083,72.4083,100.0000,,,
CHE,2009,Health,All,HiY,89.4754,88.5501,99.5618,,,
CHE,2009,Housing,All,HiY,74.0186,73.2076,98.5354,,,
CHE,2009,Housing,All,Core,99.7815,99.7815,100.0000,,,
CHE,2009,PISA_Average,All,HiY,79.3629,75.7139,95.8815,,,
CHE,2009,Work,All,HiY,56.4156,54.4702,97.9614,,,
CHE,2009,Work,All,Core,99.7437,99.7437,100.0000,,,
CHE,2009,Education,Female,HiY,76.8190,75.0475,97.9408,,,
CHE,2009,Education,Female,Core,70.8327,70.8327,100.0000,,,
CHE,2009,PISA_Average,Female,HiY,81.9316,78.3886,95.8815,,,
CHE,2009,Education,Male,HiY,76.7127,74.8460,97.9408,,,
CHE,2009,Education,Male,Core,73.9249,73.9249,100.0000,,,
CHE,2009,PISA_Average,Male,HiY,76.5863,72.8529,95.8815,,,
CHE,2010,Education,All,HiY,76.7559,74.9314,97.9408,,,
CHE,2010,Education,All,Core,72.0312,72.0312,100.0000,,,
CHE,2010,Health,All,HiY,89.5519,88.6359,99.5712,,,
CHE,2010,Housing,All,HiY,74.2582,73.4514,98.5729,,,
CHE,2010,Housing,All,Core,99.7791,99.7791,100.0000,,,
CHE,2010,PISA_Average,All,HiY,79.3629,75.7139,95.8815,,,
CHE,2010,Work,All,HiY,52.8505,50.9558,98.0078,,,
CHE,2010,Work,All,Core,99.7409,99.7409,100.0000,,,
CHE,2010,Education,Female,HiY,77.0651,75.2936,97.9408,,,
CHE,2010,Education,Female,Core,70.6323,70.6323,100.0000,,,
CHE,2010,PISA_Average,Female,HiY,81.9316,78.3886,95.8815,,,
CHE,2010,Education,Male,HiY,76.3027,74.4360,97.9408,,,
CHE,2010,Education,Male,Core,73.3702,73.3702,100.0000,,,
CHE,2010,PISA_Average,Male,HiY,76.5863,72.8529,95.8815,,,
CHE,2011,Education,All,HiY,76.3542,74.5297,97.9408,,,
CHE,2011,Education,All,Core,71.3655,71.3655,100.0000,,,
CHE,2011,Health,All,HiY,90.2311,89.3111,99.5746,,,
CHE,2011,Housing,All,HiY,73.8979,73.1074,98.5862,,,
CHE,2011,Housing,All,Core,99.7836,99.7836,100.0000,,,
CHE,2011,PISA_Average,All,HiY,79.3629,75.7139,95.8815,,,
CHE,2011,Work,All,HiY,47.0125,45.3044,98.0244,,,
CHE,2011,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2011,Education,Female,HiY,76.7819,75.0104,97.9408,,,
CHE,2011,Education,Female,Core,70.0625,70.0625,100.0000,,,
CHE,2011,PISA_Average,Female,HiY,81.9316,78.3886,95.8815,,,
CHE,2011,Education,Male,HiY,75.7837,73.9170,97.9408,,,
CHE,2011,Education,Male,Core,72.6086,72.6086,100.0000,,,
CHE,2011,PISA_Average,Male,HiY,76.5863,72.8529,95.8815,,,
CHE,2012,Education,All,HiY,75.3843,73.6192,98.0057,,,
CHE,2012,Education,All,Core,69.5039,69.5039,100.0000,,,
CHE,2012,Health,All,HiY,89.6644,88.7519,99.5752,,,
CHE,2012,Health,All,Core,88.9468,87.9024,99.3730,,,
CHE,2012,Housing,All,HiY,74.8543,74.0334,98.5887,,,
CHE,2012,Housing,All,Core,99.7888,99.7888,100.0000,,,
CHE,2012,PISA_Average,All,HiY,80.4425,76.9122,96.0114,,,
CHE,2012,Work,All,HiY,51.9340,50.0625,98.0275,,,
CHE,2012,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2012,Education,Female,HiY,75.8751,74.1489,98.0057,,,
CHE,2012,Education,Female,Core,68.4375,68.4375,100.0000,,,
CHE,2012,PISA_Average,Female,HiY,83.0262,79.5738,96.0114,,,
CHE,2012,Education,Male,HiY,74.8870,73.0830,98.0057,,,
CHE,2012,Education,Male,Core,70.5214,70.5214,100.0000,,,
CHE,2012,PISA_Average,Male,HiY,77.9169,74.3087,96.0114,,,
CHE,2013,Education,All,HiY,77.1107,75.3455,98.0057,,,
CHE,2013,Education,All,Core,71.0445,71.0445,100.0000,,,
CHE,2013,Health,All,HiY,89.9025,88.9903,99.5780,,,
CHE,2013,Health,All,Core,88.9924,87.9495,99.3748,,,
CHE,2013,Housing,All,HiY,78.3735,77.4417,98.5997,,,
CHE,2013,Housing,All,Core,99.7934,99.7934,100.0000,,,
CHE,2013,PISA_Average,All,HiY,80.4425,76.9122,96.0114,,,
CHE,2013,Work,All,HiY,54.8106,52.8751,98.0411,,,
CHE,2013,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2013,Education,Female,HiY,77.6799,75.9537,98.0057,,,
CHE,2013,Education,Female,Core,70.2423,70.2423,100.0000,,,
CHE,2013,PISA_Average,Female,HiY,83.0262,79.5738,96.0114,,,
CHE,2013,Education,Male,HiY,76.5385,74.7345,98.0057,,,
CHE,2013,Education,Male,Core,72.1729,72.1729,100.0000,,,
CHE,2013,PISA_Average,Male,HiY,77.9169,74.3087,96.0114,,,
CHE,2014,Education,All,HiY,77.7371,75.9720,98.0057,,,
CHE,2014,Education,All,Core,71.8882,71.8882,100.0000,,,
CHE,2014,Health,All,HiY,90.5555,89.6415,99.5830,,,
CHE,2014,Health,All,Core,89.2497,88.2079,99.3780,,,
CHE,2014,Housing,All,HiY,77.8561,76.9487,98.6194,,,
CHE,2014,Housing,All,Core,99.7976,99.7976,100.0000,,,
CHE,2014,PISA_Average,All,HiY,80.4425,76.9122,96.0114,,,
CHE,2014,Work,All,HiY,48.9120,47.1514,98.0658,,,
CHE,2014,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2014,Education,Female,HiY,78.2716,76.5455,98.0057,,,
CHE,2014,Education,Female,Core,70.8340,70.8340,100.0000,,,
CHE,2014,PISA_Average,Female,HiY,83.0262,79.5738,96.0114,,,
CHE,2014,Education,Male,HiY,77.1992,75.3951,98.0057,,,
CHE,2014,Education,Male,Core,72.8335,72.8335,100.0000,,,
CHE,2014,PISA_Average,Male,HiY,77.9169,74.3087,96.0114,,,
CHE,2015,Education,All,HiY,74.0878,72.4784,98.0535,,,
CHE,2015,Education,All,Core,71.3656,71.3656,100.0000,,,
CHE,2015,Food,All,HiY,93.3116,91.5509,98.8108,,,
CHE,2015,Health,All,HiY,90.3948,89.4851,99.5851,,,
CHE,2015,Health,All,Core,89.3298,88.2888,99.3794,,,
CHE,2015,Housing,All,HiY,77.4029,76.5133,98.6276,,,
CHE,2015,Housing,All,Core,99.8025,99.8025,100.0000,,,
CHE,2015,PISA_Average,All,HiY,72.2030,68.9841,96.1070,,,
CHE,2015,QoL,All,HiY,77.0397,75.6393,98.6306,,,
CHE,2015,Work,All,HiY,50.0012,48.1689,98.0761,,,
CHE,2015,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2015,Education,Female,HiY,74.2685,72.6898,98.0535,,,
CHE,2015,Education,Female,Core,71.2349,71.2349,100.0000,,,
CHE,2015,Food,Female,HiY,95.1358,93.1256,98.6116,,,
CHE,2015,PISA_Average,Female,HiY,74.2181,71.0606,96.1070,,,
CHE,2015,Education,Male,HiY,74.1131,72.4754,98.0535,,,
CHE,2015,Education,Male,Core,73.3714,73.3714,100.0000,,,
CHE,2015,Food,Male,HiY,96.6625,94.6201,98.6116,,,
CHE,2015,PISA_Average,Male,HiY,70.6690,67.3936,96.1070,,,
CHE,2016,Education,All,HiY,74.5709,72.9615,98.0535,,,
CHE,2016,Education,All,Core,72.2470,72.2470,100.0000,,,
CHE,2016,Food,All,HiY,94.3301,92.5585,98.8218,,,
CHE,2016,Health,All,HiY,90.3799,89.4750,99.5890,,,
CHE,2016,Health,All,Core,89.5722,88.5316,99.3819,,,
CHE,2016,Housing,All,HiY,77.0842,76.2104,98.6427,,,
CHE,2016,Housing,All,Core,99.8069,99.8069,100.0000,,,
CHE,2016,PISA_Average,All,HiY,72.2030,68.9841,96.1070,,,
CHE,2016,QoL,All,HiY,76.5524,75.1909,98.6404,,,
CHE,2016,Work,All,HiY,46.3967,44.7491,98.0949,,,
CHE,2016,Work,All,Core,99.7354,99.7354,100.0000,,,
CHE,2016,Education,Female,HiY,74.7166,73.1378,98.0535,,,
CHE,2016,Education,Female,Core,71.6830,71.6830,100.0000,,,
CHE,2016,Food,Female,HiY,96.7987,94.7630,98.6245,,,
CHE,2016,PISA_Average,Female,HiY,74.2181,71.0606,96.1070,,,
CHE,2016,Education,Male,HiY,74.6303,72.9926,98.0535,,,
CHE,2016,Education,Male,Core,73.8886,73.8886,100.0000,,,
CHE,2016,Food,Male,HiY,96.9697,94.9304,98.6245,,,
CHE,2016,PISA_Average,Male,HiY,70.6690,67.3936,96.1070,,,
CHE,2017,Education,All,HiY,74.1551,72.5457,98.0535,,,
CHE,2017,Education,All,Core,71.0692,71.0692,100.0000,,,
CHE,2017,Food,All,HiY,96.2717,94.4695,98.8293,,,
CHE,2017,Health,All,HiY,90.7740,89.8673,99.5916,,,
CHE,2017,Health,All,Core,88.2762,87.2678,99.3971,,,
CHE,2017,Housing,All,HiY,73.8488,73.0819,98.6529,,,
CHE,2017,Housing,All,Core,99.8093,99.8093,100.0000,,,
CHE,2017,PISA_Average,All,HiY,72.2030,68.9841,96.1070,,,
CHE,2017,QoL,All,HiY,76.9104,75.5419,98.6470,,,
CHE,2017,Work,All,HiY,49.5022,47.7450,98.1077,,,
CHE,2017,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2017,Education,Female,HiY,74.0961,72.5173,98.0535,,,
CHE,2017,Education,Female,Core,71.0625,71.0625,100.0000,,,
CHE,2017,Food,Female,HiY,99.7054,97.6152,98.6333,,,
CHE,2017,PISA_Average,Female,HiY,74.2181,71.0606,96.1070,,,
CHE,2017,Education,Male,HiY,74.4157,72.7780,98.0535,,,
CHE,2017,Education,Male,Core,73.6740,73.6740,100.0000,,,
CHE,2017,Food,Male,HiY,97.8060,95.7557,98.6333,,,
CHE,2017,PISA_Average,Male,HiY,70.6690,67.3936,96.1070,,,
CHE,2018,Education,All,HiY,71.6138,70.1329,98.1263,,,
CHE,2018,Education,All,Core,71.0692,71.0692,100.0000,,,
CHE,2018,Food,All,HiY,97.1031,95.3047,98.8541,,,
CHE,2018,Health,All,HiY,90.5567,89.6623,99.6003,,,
CHE,2018,Health,All,Core,88.3644,87.3617,99.4027,,,
CHE,2018,Housing,All,HiY,75.3675,74.5640,98.6863,,,
CHE,2018,Housing,All,Core,99.8073,99.8073,100.0000,,,
CHE,2018,PISA_Average,All,HiY,67.1204,64.1587,96.2527,,,
CHE,2018,QoL,All,HiY,76.0793,74.7635,98.6834,,,
CHE,2018,Work,All,HiY,45.7554,44.1536,98.1499,,,
CHE,2018,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2018,Education,Female,HiY,71.8528,70.3847,98.1263,,,
CHE,2018,Education,Female,Core,71.0625,71.0625,100.0000,,,
CHE,2018,Food,Female,HiY,100.0000,98.1046,98.6622,,,
CHE,2018,PISA_Average,Female,HiY,69.7315,66.7954,96.2527,,,
CHE,2018,Education,Male,HiY,71.3017,69.8092,98.1263,,,
CHE,2018,Education,Male,Core,73.6740,73.6740,100.0000,,,
CHE,2018,Food,Male,HiY,99.1322,97.0762,98.6622,,,
CHE,2018,PISA_Average,Male,HiY,64.4410,61.4560,96.2527,,,
CHE,2019,Education,All,HiY,71.6138,70.1329,98.1263,,,
CHE,2019,Education,All,Core,71.0692,71.0692,100.0000,,,
CHE,2019,Food,All,HiY,98.1858,96.3718,98.8597,,,
CHE,2019,Health,All,HiY,91.4718,90.5686,99.6014,,,
CHE,2019,Health,All,Core,88.3895,87.3872,99.4032,,,
CHE,2019,Housing,All,HiY,70.9786,70.3150,98.6939,,,
CHE,2019,Housing,All,Core,99.8068,99.8068,100.0000,,,
CHE,2019,PISA_Average,All,HiY,67.1204,64.1587,96.2527,,,
CHE,2019,QoL,All,HiY,75.8099,74.5148,98.6866,,,
CHE,2019,Work,All,HiY,46.7995,45.1856,98.1517,,,
CHE,2019,Work,All,Core,100.0000,100.0000,100.0000,,,
CHE,2019,Education,Female,HiY,71.8528,70.3847,98.1263,,,
CHE,2019,Education,Female,Core,71.0625,71.0625,100.0000,,,
CHE,2019,Food,Female,HiY,100.0000,99.4805,98.6688,,,
CHE,2019,PISA_Average,Female,HiY,69.7315,66.7954,96.2527,,,
CHE,2019,Education,Male,HiY,71.3017,69.8092,98.1263,,,
CHE,2019,Education,Male,Core,73.6740,73.6740,100.0000,,,
CHE,2019,Food,Male,HiY,100.0000,98.2722,98.6688,,,
CHE,2019,PISA_Average,Male,HiY,64.4410,61.4560,96.2527,,,
CHL,2007,Education,All,HiY,65.1407,60.7747,89.8962,,,
CHL,2007,Education,All,Core,86.5253,86.3336,99.7798,,,
CHL,2007,Food,All,Core,100.0000,100.0000,100.0000,,,
CHL,2007,Health,All,HiY,93.4616,91.7248,98.6106,,,
CHL,2007,Health,All,Core,89.4013,87.3666,97.9129,,,
CHL,2007,Housing,All,Core,92.2107,92.2107,100.0000,,,
CHL,2007,PISA_Average,All,HiY,43.2342,34.8854,80.2328,,,
CHL,2007,QoL,All,Core,92.1166,91.6713,99.5385,,,
CHL,2007,Work,All,Core,92.4456,92.4456,100.0000,,,
CHL,2007,Education,Female,HiY,64.1129,60.1653,89.8962,,,
CHL,2007,Education,Female,Core,86.7090,86.5141,99.7798,,,
CHL,2007,PISA_Average,Female,HiY,39.7375,32.2319,80.2328,,,
CHL,2007,Education,Male,HiY,66.1027,61.3538,89.8962,,,
CHL,2007,Education,Male,Core,86.3514,86.1628,99.7798,,,
CHL,2007,PISA_Average,Male,HiY,46.5505,37.4298,80.2328,,,
CHL,2008,Education,All,HiY,64.6142,60.2856,89.9370,,,
CHL,2008,Education,All,Core,86.6689,86.5146,99.8206,,,
CHL,2008,Food,All,Core,100.0000,100.0000,100.0000,,,
CHL,2008,Health,All,HiY,93.1163,91.4076,98.6436,,,
CHL,2008,Health,All,Core,89.3925,87.3712,97.9342,,,
